curso_codigo,curso_nome,masc_branca,masc_preta,masc_parda,fem_branca,fem_preta,fem_parda
72882,CIÊNCIAS BIOLÓGICAS,0,0,0,2,0,0
73099,CIÊNCIAS BIOLÓGICAS,5,0,0,22,1,1
73208,CIÊNCIAS BIOLÓGICAS,4,0,0,22,0,1
73273,CIÊNCIAS BIOLÓGICAS,2,0,0,25,2,3
73968,CIÊNCIAS BIOLÓGICAS,13,2,12,18,6,12
74270,CIÊNCIAS BIOLÓGICAS,1,0,2,4,0,9
74301,CIÊNCIAS BIOLÓGICAS,4,1,21,10,2,31
74303,CIÊNCIAS BIOLÓGICAS,22,0,1,39,0,0
74364,CIÊNCIAS BIOLÓGICAS,37,1,6,74,1,4
74366,CIÊNCIAS BIOLÓGICAS,27,3,4,70,4,9
74486,CIÊNCIAS BIOLÓGICAS,17,0,3,31,4,4
74598,CIÊNCIAS BIOLÓGICAS,7,0,1,8,0,2
75135,CIÊNCIAS BIOLÓGICAS,5,0,0,18,0,1
75228,CIÊNCIAS BIOLÓGICAS,0,0,1,0,1,0
75231,CIÊNCIAS BIOLÓGICAS,2,0,1,0,0,1
75233,CIÊNCIAS BIOLÓGICAS,3,0,1,2,0,0
75574,CIÊNCIAS BIOLÓGICAS,6,0,0,15,0,0
75632,CIÊNCIAS BIOLÓGICAS,2,0,2,1,1,1
75713,CIÊNCIAS BIOLÓGICAS,2,0,0,2,0,0
76353,CIÊNCIAS BIOLÓGICAS,1,0,0,0,0,0
76357,CIÊNCIAS BIOLÓGICAS,4,0,1,5,0,1
76377,CIÊNCIAS BIOLÓGICAS,0,1,0,1,0,1
76421,CIÊNCIAS BIOLÓGICAS,1,0,1,3,0,0
76429,CIÊNCIAS BIOLÓGICAS,3,0,0,1,0,0
76475,CIÊNCIAS BIOLÓGICAS,1,0,0,0,0,0
76483,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,0
76528,CIÊNCIAS BIOLÓGICAS,3,0,2,0,2,9
76554,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,0
76626,CIÊNCIAS BIOLÓGICAS,3,0,0,4,0,0
79465,CIÊNCIAS BIOLÓGICAS,9,0,0,26,2,3
79502,CIÊNCIAS BIOLÓGICAS,1,0,1,1,1,2
79835,CIÊNCIAS BIOLÓGICAS,1,0,0,3,0,0
79983,CIÊNCIAS BIOLÓGICAS,6,3,12,10,5,33
80035,CIÊNCIAS BIOLÓGICAS,0,0,0,0,0,1
80210,CIÊNCIAS BIOLÓGICAS,4,3,7,7,2,17
80254,CIÊNCIAS BIOLÓGICAS,3,4,11,16,5,33
80364,CIÊNCIAS BIOLÓGICAS,23,5,16,59,4,55
80829,CIÊNCIAS BIOLÓGICAS,26,1,0,64,5,1
81156,CIÊNCIAS BIOLÓGICAS,1,1,3,5,2,4
81296,CIÊNCIAS BIOLÓGICAS,19,3,16,69,4,68
81372,CIÊNCIAS BIOLÓGICAS,0,0,0,3,0,0
81754,CIÊNCIAS BIOLÓGICAS,1,1,0,15,0,2
82044,CIÊNCIAS BIOLÓGICAS,22,2,21,43,7,41
82045,CIÊNCIAS BIOLÓGICAS,13,0,8,11,3,9
82358,CIÊNCIAS BIOLÓGICAS,19,12,81,35,10,117
82608,CIÊNCIAS BIOLÓGICAS,18,2,11,42,3,28
83202,CIÊNCIAS BIOLÓGICAS,4,0,0,2,0,0
83208,CIÊNCIAS BIOLÓGICAS,35,12,37,99,39,100
83328,CIÊNCIAS BIOLÓGICAS,0,0,1,2,0,5
83332,CIÊNCIAS BIOLÓGICAS,0,0,0,0,0,1
83584,CIÊNCIAS BIOLÓGICAS,1,0,0,2,0,1
83654,CIÊNCIAS BIOLÓGICAS,0,0,1,1,1,0
83927,CIÊNCIAS BIOLÓGICAS,6,14,37,19,28,88
84759,CIÊNCIAS BIOLÓGICAS,16,0,0,22,1,5
85136,CIÊNCIAS BIOLÓGICAS,3,1,5,10,2,15
85762,CIÊNCIAS BIOLÓGICAS,24,8,60,55,12,147
85801,CIÊNCIAS BIOLÓGICAS,15,2,27,40,3,84
86244,CIÊNCIAS BIOLÓGICAS,0,0,47,0,0,104
86282,CIÊNCIAS BIOLÓGICAS,0,0,2,1,0,0
86898,CIÊNCIAS BIOLÓGICAS,0,0,1,1,0,0
87481,CIÊNCIAS BIOLÓGICAS,6,0,0,16,0,0
87500,CIÊNCIAS BIOLÓGICAS,2,0,0,1,0,0
88127,CIÊNCIAS BIOLÓGICAS,3,1,0,12,0,2
88208,CIÊNCIAS BIOLÓGICAS,5,3,12,16,5,26
88241,CIÊNCIAS BIOLÓGICAS,12,4,11,25,14,28
88478,CIÊNCIAS BIOLÓGICAS,3,0,2,5,1,5
89238,CIÊNCIAS BIOLÓGICAS,17,0,0,94,2,6
89882,CIÊNCIAS BIOLÓGICAS,2,0,1,8,3,5
90402,CIÊNCIAS BIOLÓGICAS,7,1,5,4,1,3
90719,CIÊNCIAS BIOLÓGICAS,25,1,1,44,3,1
90728,CIÊNCIAS BIOLÓGICAS,16,0,3,31,0,13
91112,CIÊNCIAS BIOLÓGICAS,0,0,17,0,0,70
91185,CIÊNCIAS BIOLÓGICAS,1,0,0,3,0,1
91829,CIÊNCIAS BIOLÓGICAS,7,0,5,12,0,9
92124,CIÊNCIAS BIOLÓGICAS,1,0,0,2,0,0
92133,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,0
92740,CIÊNCIAS BIOLÓGICAS,17,4,31,33,2,51
92827,CIÊNCIAS BIOLÓGICAS,6,1,0,7,0,1
94152,CIÊNCIAS BIOLÓGICAS,10,0,0,5,0,2
94311,CIÊNCIAS BIOLÓGICAS,30,9,17,77,25,84
94322,CIÊNCIAS BIOLÓGICAS,1,0,2,5,1,1
94641,CIÊNCIAS BIOLÓGICAS,0,0,0,0,0,1
94760,CIÊNCIAS BIOLÓGICAS,0,0,0,0,1,1
95037,CIÊNCIAS BIOLÓGICAS,11,6,44,32,15,129
95215,CIÊNCIAS BIOLÓGICAS,0,0,1,4,0,1
95329,CIÊNCIAS BIOLÓGICAS,9,0,3,23,4,1
95711,CIÊNCIAS BIOLÓGICAS,8,2,4,16,5,16
96401,CIÊNCIAS BIOLÓGICAS,22,0,2,92,2,14
96403,CIÊNCIAS BIOLÓGICAS,26,2,2,76,3,8
96569,CIÊNCIAS BIOLÓGICAS,14,0,3,31,1,1
96893,CIÊNCIAS BIOLÓGICAS,9,1,3,27,2,2
97767,CIÊNCIAS BIOLÓGICAS,14,9,17,31,3,45
98546,CIÊNCIAS BIOLÓGICAS,43,2,2,83,4,3
98614,CIÊNCIAS BIOLÓGICAS,25,9,60,41,15,93
98650,CIÊNCIAS BIOLÓGICAS,3,0,3,13,1,2
98791,CIÊNCIAS BIOLÓGICAS,20,6,12,50,12,40
99026,CIÊNCIAS BIOLÓGICAS,0,0,1,0,0,0
99086,CIÊNCIAS BIOLÓGICAS,13,6,13,47,9,52
99278,CIÊNCIAS BIOLÓGICAS,24,4,12,55,4,32
99287,CIÊNCIAS BIOLÓGICAS,28,2,14,62,10,45
99363,CIÊNCIAS BIOLÓGICAS,15,5,55,27,7,71
99370,CIÊNCIAS BIOLÓGICAS,33,1,9,97,3,16
99714,CIÊNCIAS BIOLÓGICAS,12,15,47,39,34,142
99728,CIÊNCIAS BIOLÓGICAS,41,19,63,86,24,163
99802,CIÊNCIAS BIOLÓGICAS,43,2,45,70,3,90
99804,CIÊNCIAS BIOLÓGICAS,28,4,54,80,10,84
99841,CIÊNCIAS BIOLÓGICAS,43,0,0,80,3,3
99860,CIÊNCIAS BIOLÓGICAS,32,6,51,110,25,137
99906,CIÊNCIAS BIOLÓGICAS,1,6,0,2,11,1
100138,CIÊNCIAS BIOLÓGICAS,17,1,12,51,3,12
100148,CIÊNCIAS BIOLÓGICAS,1,7,4,3,12,2
100207,CIÊNCIAS BIOLÓGICAS,2,1,0,6,0,2
100214,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,0
100820,CIÊNCIAS BIOLÓGICAS,2,0,0,10,0,1
100900,CIÊNCIAS BIOLÓGICAS,8,3,6,15,6,30
101140,CIÊNCIAS BIOLÓGICAS,0,0,1,3,0,4
101219,CIÊNCIAS BIOLÓGICAS,8,1,1,25,0,5
101728,CIÊNCIAS BIOLÓGICAS,1,0,1,7,2,2
101834,CIÊNCIAS BIOLÓGICAS,2,2,16,13,2,43
102086,CIÊNCIAS BIOLÓGICAS,6,2,2,5,0,5
102166,CIÊNCIAS BIOLÓGICAS,17,4,27,68,9,134
102400,CIÊNCIAS BIOLÓGICAS,3,0,1,4,1,2
102569,CIÊNCIAS BIOLÓGICAS,1,0,0,3,1,0
102570,CIÊNCIAS BIOLÓGICAS,0,0,0,1,2,1
103029,CIÊNCIAS BIOLÓGICAS,19,4,9,41,6,18
103303,CIÊNCIAS BIOLÓGICAS,1,23,2,4,33,1
103352,CIÊNCIAS BIOLÓGICAS,10,1,27,38,5,55
103370,CIÊNCIAS BIOLÓGICAS,8,1,7,21,0,42
103451,CIÊNCIAS BIOLÓGICAS,18,1,1,25,2,3
103477,CIÊNCIAS BIOLÓGICAS,8,2,8,23,9,17
104044,CIÊNCIAS BIOLÓGICAS,3,0,1,5,0,4
104398,CIÊNCIAS BIOLÓGICAS,0,0,1,3,0,1
104640,CIÊNCIAS BIOLÓGICAS,1,9,15,2,4,29
104802,CIÊNCIAS BIOLÓGICAS,0,0,0,0,0,1
104810,CIÊNCIAS BIOLÓGICAS,1,0,1,5,0,6
105176,CIÊNCIAS BIOLÓGICAS,2,0,15,13,0,18
105194,CIÊNCIAS BIOLÓGICAS,39,3,13,79,5,28
105257,CIÊNCIAS BIOLÓGICAS,22,0,1,22,0,1
105726,CIÊNCIAS BIOLÓGICAS,1,0,0,0,0,0
105959,CIÊNCIAS BIOLÓGICAS,12,2,3,37,1,0
106332,CIÊNCIAS BIOLÓGICAS,0,0,0,0,1,0
106384,CIÊNCIAS BIOLÓGICAS,1,1,0,2,0,0
106636,CIÊNCIAS BIOLÓGICAS,1,0,0,8,0,0
107436,CIÊNCIAS BIOLÓGICAS,37,13,71,53,15,98
107734,CIÊNCIAS BIOLÓGICAS,24,10,25,58,14,55
107736,CIÊNCIAS BIOLÓGICAS,27,9,28,49,23,74
108674,CIÊNCIAS BIOLÓGICAS,6,0,2,25,2,6
108762,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,2
109616,CIÊNCIAS BIOLÓGICAS,21,2,22,56,12,66
110654,CIÊNCIAS BIOLÓGICAS,2,0,0,18,0,0
111150,CIÊNCIAS BIOLÓGICAS,0,0,0,2,0,0
111354,CIÊNCIAS BIOLÓGICAS,9,2,4,13,3,3
111508,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,0
111568,CIÊNCIAS BIOLÓGICAS,31,2,2,53,11,18
111986,CIÊNCIAS BIOLÓGICAS,7,0,21,4,0,96
112774,CIÊNCIAS BIOLÓGICAS,3,0,0,5,2,0
112927,CIÊNCIAS BIOLÓGICAS,5,1,1,15,1,21
113090,CIÊNCIAS BIOLÓGICAS,2,0,0,0,0,0
113393,CIÊNCIAS BIOLÓGICAS,0,0,0,2,0,4
113447,CIÊNCIAS BIOLÓGICAS,0,0,0,0,0,1
113449,CIÊNCIAS BIOLÓGICAS,1,0,0,0,0,0
113611,CIÊNCIAS BIOLÓGICAS,0,0,0,2,0,0
113703,CIÊNCIAS BIOLÓGICAS,71,1,3,73,0,0
113735,CIÊNCIAS BIOLÓGICAS,3,0,0,0,0,0
113737,CIÊNCIAS BIOLÓGICAS,2,0,0,2,0,0
113773,CIÊNCIAS BIOLÓGICAS,18,5,34,34,7,93
113824,CIÊNCIAS BIOLÓGICAS,36,1,11,60,3,20
114182,CIÊNCIAS BIOLÓGICAS,32,2,14,101,5,34
114562,CIÊNCIAS BIOLÓGICAS,11,1,2,19,4,5
114680,CIÊNCIAS BIOLÓGICAS,2,0,1,1,0,1
115078,CIÊNCIAS BIOLÓGICAS,38,2,4,76,3,19
115096,CIÊNCIAS BIOLÓGICAS,17,1,4,36,1,7
115134,CIÊNCIAS BIOLÓGICAS,2,0,8,3,0,23
115238,CIÊNCIAS BIOLÓGICAS,27,2,5,46,6,3
115672,CIÊNCIAS BIOLÓGICAS,0,0,0,3,0,4
115674,CIÊNCIAS BIOLÓGICAS,1,0,1,1,0,1
115872,CIÊNCIAS BIOLÓGICAS,50,7,29,106,13,54
115888,CIÊNCIAS BIOLÓGICAS,21,2,0,32,0,3
116064,CIÊNCIAS BIOLÓGICAS,0,0,0,2,0,1
116176,CIÊNCIAS BIOLÓGICAS,8,0,5,8,1,3
116228,CIÊNCIAS BIOLÓGICAS,1,0,0,0,0,0
116638,CIÊNCIAS BIOLÓGICAS,13,9,34,18,41,107
116852,CIÊNCIAS BIOLÓGICAS,34,8,12,75,8,38
116874,CIÊNCIAS BIOLÓGICAS,19,1,17,33,14,56
116886,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,0
116930,CIÊNCIAS BIOLÓGICAS,0,0,1,1,0,0
117140,CIÊNCIAS BIOLÓGICAS,2,0,2,0,0,2
117232,CIÊNCIAS BIOLÓGICAS,12,2,14,13,2,28
117424,CIÊNCIAS BIOLÓGICAS,1,0,0,10,1,1
117530,CIÊNCIAS BIOLÓGICAS,0,19,2,1,72,5
117756,CIÊNCIAS BIOLÓGICAS,19,4,15,35,2,17
118024,CIÊNCIAS BIOLÓGICAS,0,0,0,0,0,3
118068,CIÊNCIAS BIOLÓGICAS,41,4,40,34,10,34
118566,CIÊNCIAS BIOLÓGICAS,1,0,2,3,0,5
118750,CIÊNCIAS BIOLÓGICAS,1,0,1,0,0,1
119296,CIÊNCIAS BIOLÓGICAS,8,1,2,27,2,9
119750,CIÊNCIAS BIOLÓGICAS,1,0,1,2,0,4
120603,CIÊNCIAS BIOLÓGICAS,5,0,15,18,1,23
120993,CIÊNCIAS BIOLÓGICAS,7,6,11,23,5,27
121005,CIÊNCIAS BIOLÓGICAS,2,7,2,4,5,0
122090,CIÊNCIAS BIOLÓGICAS,25,5,6,63,6,15
122354,CIÊNCIAS BIOLÓGICAS,0,1,1,2,0,2
122586,CIÊNCIAS BIOLÓGICAS,3,1,1,3,1,3
122662,CIÊNCIAS BIOLÓGICAS,29,3,9,57,2,13
123208,CIÊNCIAS BIOLÓGICAS,13,0,0,17,0,1
123230,CIÊNCIAS BIOLÓGICAS,6,13,24,21,17,83
123411,CIÊNCIAS BIOLÓGICAS,9,0,3,33,2,2
123578,CIÊNCIAS BIOLÓGICAS,33,2,21,64,11,32
123617,CIÊNCIAS BIOLÓGICAS,0,0,0,3,0,1
150087,CIÊNCIAS BIOLÓGICAS,26,13,8,44,29,17
150152,CIÊNCIAS BIOLÓGICAS,1,0,1,5,1,2
300621,CIÊNCIAS BIOLÓGICAS,24,0,3,70,1,7
300684,CIÊNCIAS BIOLÓGICAS,31,1,12,70,7,32
301109,CIÊNCIAS BIOLÓGICAS,79,5,8,261,6,12
301624,CIÊNCIAS BIOLÓGICAS,0,0,1,0,2,0
301905,CIÊNCIAS BIOLÓGICAS,70,4,12,193,4,7
302009,CIÊNCIAS BIOLÓGICAS,105,2,5,212,5,17
302869,CIÊNCIAS BIOLÓGICAS,49,1,5,60,0,5
302892,CIÊNCIAS BIOLÓGICAS,65,0,6,100,0,8
303142,CIÊNCIAS BIOLÓGICAS,34,1,0,53,3,1
303149,CIÊNCIAS BIOLÓGICAS,59,0,6,107,2,6
303154,CIÊNCIAS BIOLÓGICAS,41,1,4,62,2,5
303222,CIÊNCIAS BIOLÓGICAS,68,2,6,85,0,5
303408,CIÊNCIAS BIOLÓGICAS,23,0,3,48,0,6
303574,CIÊNCIAS BIOLÓGICAS,11,3,11,23,3,29
303673,CIÊNCIAS BIOLÓGICAS,19,0,0,35,0,2
303848,CIÊNCIAS BIOLÓGICAS,4,0,1,10,0,0
304318,CIÊNCIAS BIOLÓGICAS,24,0,2,43,0,1
304850,CIÊNCIAS BIOLÓGICAS,4,0,17,6,1,37
305231,CIÊNCIAS BIOLÓGICAS,0,1,1,6,1,4
305353,CIÊNCIAS BIOLÓGICAS,6,1,4,26,4,7
305481,CIÊNCIAS BIOLÓGICAS,43,3,7,85,4,25
305953,CIÊNCIAS BIOLÓGICAS,20,0,1,17,1,6
306118,CIÊNCIAS BIOLÓGICAS,3,0,1,3,0,0
307200,CIÊNCIAS BIOLÓGICAS,4,0,2,6,0,2
307409,CIÊNCIAS BIOLÓGICAS,2,0,3,4,0,2
307490,CIÊNCIAS BIOLÓGICAS,23,5,15,66,11,28
308164,CIÊNCIAS BIOLÓGICAS,7,0,1,16,0,6
308589,CIÊNCIAS BIOLÓGICAS,8,2,5,22,4,14
309726,CIÊNCIAS BIOLÓGICAS,0,0,1,0,0,1
309837,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,0
310154,CIÊNCIAS BIOLÓGICAS,41,2,6,38,3,8
310610,CIÊNCIAS BIOLÓGICAS,40,2,5,94,3,16
310751,CIÊNCIAS BIOLÓGICAS,4,2,1,11,1,1
311240,CIÊNCIAS BIOLÓGICAS,3,0,0,10,0,0
311310,CIÊNCIAS BIOLÓGICAS,8,1,2,6,3,5
311426,CIÊNCIAS BIOLÓGICAS,6,12,0,8,16,0
311593,CIÊNCIAS BIOLÓGICAS,17,1,7,44,1,42
312332,CIÊNCIAS BIOLÓGICAS,20,3,10,33,3,14
312588,CIÊNCIAS BIOLÓGICAS,23,0,7,33,1,3
312812,CIÊNCIAS BIOLÓGICAS,19,2,9,38,3,21
312916,CIÊNCIAS BIOLÓGICAS,0,0,1,0,0,0
312945,CIÊNCIAS BIOLÓGICAS,59,7,23,89,9,50
313283,CIÊNCIAS BIOLÓGICAS,0,1,2,0,1,3
313399,CIÊNCIAS BIOLÓGICAS,52,8,28,69,5,48
313974,CIÊNCIAS BIOLÓGICAS,4,91,2,5,120,3
314089,CIÊNCIAS BIOLÓGICAS,3,1,2,17,1,8
314135,CIÊNCIAS BIOLÓGICAS,6,0,2,10,1,4
314218,CIÊNCIAS BIOLÓGICAS,8,0,0,22,2,1
314345,CIÊNCIAS BIOLÓGICAS,48,1,23,105,9,19
314856,CIÊNCIAS BIOLÓGICAS,81,6,17,152,6,17
315544,CIÊNCIAS BIOLÓGICAS,0,0,0,2,0,0
315831,CIÊNCIAS BIOLÓGICAS,10,1,1,21,0,3
315876,CIÊNCIAS BIOLÓGICAS,12,0,0,21,2,7
316511,CIÊNCIAS BIOLÓGICAS,39,0,5,132,4,16
317148,CIÊNCIAS BIOLÓGICAS,2,1,2,5,1,13
317636,CIÊNCIAS BIOLÓGICAS,49,6,5,85,3,18
318265,CIÊNCIAS BIOLÓGICAS,16,1,2,22,0,6
318363,CIÊNCIAS BIOLÓGICAS,30,3,27,42,10,58
318876,CIÊNCIAS BIOLÓGICAS,24,3,14,64,8,26
318938,CIÊNCIAS BIOLÓGICAS,6,0,1,10,0,1
319057,CIÊNCIAS BIOLÓGICAS,0,0,1,2,0,2
319477,CIÊNCIAS BIOLÓGICAS,32,0,21,103,6,51
320068,CIÊNCIAS BIOLÓGICAS,7,0,2,12,0,6
320326,CIÊNCIAS BIOLÓGICAS,11,2,1,27,0,2
320542,CIÊNCIAS BIOLÓGICAS,25,2,3,39,5,7
320718,CIÊNCIAS BIOLÓGICAS,0,0,2,3,1,5
321040,CIÊNCIAS BIOLÓGICAS,1,0,0,0,0,0
321359,CIÊNCIAS BIOLÓGICAS,65,0,9,85,1,12
341217,CIÊNCIAS BIOLÓGICAS,23,8,15,49,12,57
344367,CIÊNCIAS BIOLÓGICAS,55,7,22,103,11,27
344951,CIÊNCIAS BIOLÓGICAS,1,1,2,1,2,1
347325,CIÊNCIAS BIOLÓGICAS,13,3,11,36,8,23
347559,CIÊNCIAS BIOLÓGICAS,1,0,0,1,0,0
347560,CIÊNCIAS BIOLÓGICAS,28,7,68,52,15,145
348595,CIÊNCIAS BIOLÓGICAS,2,1,2,7,2,9
348948,CIÊNCIAS BIOLÓGICAS,0,0,0,0,0,1
349000,CIÊNCIAS BIOLÓGICAS,3,0,0,6,0,3
351273,CIÊNCIAS BIOLÓGICAS,5,0,2,6,0,6
351962,CIÊNCIAS BIOLÓGICAS,33,0,5,59,1,8
352046,CIÊNCIAS BIOLÓGICAS,6,0,0,10,1,0
352256,CIÊNCIAS BIOLÓGICAS,52,0,0,111,1,1
353459,CIÊNCIAS BIOLÓGICAS,5,3,1,2,0,2
354174,CIÊNCIAS BIOLÓGICAS,2,0,0,4,0,0
354400,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,0
356744,CIÊNCIAS BIOLÓGICAS,10,0,2,11,1,3
361082,CIÊNCIAS BIOLÓGICAS,3,0,0,3,1,1
362728,CIÊNCIAS BIOLÓGICAS,2,0,0,2,0,0
364194,CIÊNCIAS BIOLÓGICAS,24,2,1,57,1,5
366506,CIÊNCIAS BIOLÓGICAS,16,0,1,20,1,0
367221,CIÊNCIAS BIOLÓGICAS,0,0,0,3,0,0
368683,CIÊNCIAS BIOLÓGICAS,0,0,0,2,0,0
373968,CIÊNCIAS BIOLÓGICAS,6,3,2,21,6,17
375135,CIÊNCIAS BIOLÓGICAS,3,2,0,14,0,1
375228,CIÊNCIAS BIOLÓGICAS,2,0,1,0,0,0
375233,CIÊNCIAS BIOLÓGICAS,4,0,0,7,0,0
376353,CIÊNCIAS BIOLÓGICAS,1,0,0,0,1,0
376377,CIÊNCIAS BIOLÓGICAS,1,1,2,10,0,0
376421,CIÊNCIAS BIOLÓGICAS,0,0,1,2,0,1
376429,CIÊNCIAS BIOLÓGICAS,1,0,0,1,0,0
376475,CIÊNCIAS BIOLÓGICAS,0,0,0,0,1,0
376483,CIÊNCIAS BIOLÓGICAS,1,0,0,2,0,2
376528,CIÊNCIAS BIOLÓGICAS,4,0,1,3,1,4
376554,CIÊNCIAS BIOLÓGICAS,0,0,1,3,0,0
376626,CIÊNCIAS BIOLÓGICAS,4,0,0,5,0,1
379465,CIÊNCIAS BIOLÓGICAS,22,1,3,44,2,6
390402,CIÊNCIAS BIOLÓGICAS,8,1,6,14,1,10
395215,CIÊNCIAS BIOLÓGICAS,3,0,2,14,0,0
395711,CIÊNCIAS BIOLÓGICAS,7,2,9,28,4,20
397767,CIÊNCIAS BIOLÓGICAS,21,1,16,40,3,30
399026,CIÊNCIAS BIOLÓGICAS,0,0,0,0,0,2
401728,CIÊNCIAS BIOLÓGICAS,2,0,0,1,0,0
403614,CIÊNCIAS BIOLÓGICAS,0,0,1,0,0,0
405176,CIÊNCIAS BIOLÓGICAS,2,0,11,17,1,9
415238,CIÊNCIAS BIOLÓGICAS,26,2,5,47,5,3
415946,CIÊNCIAS BIOLÓGICAS,24,1,4,60,0,9
416176,CIÊNCIAS BIOLÓGICAS,11,0,7,21,3,6
417498,CIÊNCIAS BIOLÓGICAS,7,1,0,26,3,1
422090,CIÊNCIAS BIOLÓGICAS,39,3,14,83,6,15
1002482,CIÊNCIAS BIOLÓGICAS,2,2,4,5,6,23
1030445,CIÊNCIAS BIOLÓGICAS,3,0,0,5,1,1
1031210,CIÊNCIAS BIOLÓGICAS,3,3,9,9,7,17
1046776,CIÊNCIAS BIOLÓGICAS,14,3,61,42,7,147
1071704,CIÊNCIAS BIOLÓGICAS,0,0,1,0,0,0
1071705,CIÊNCIAS BIOLÓGICAS,1,0,1,0,0,1
1073312,CIÊNCIAS BIOLÓGICAS,5,0,6,9,3,19
1075352,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,0
1081154,CIÊNCIAS BIOLÓGICAS,10,0,4,24,0,4
1084792,CIÊNCIAS BIOLÓGICAS,37,3,5,111,0,18
1098806,CIÊNCIAS BIOLÓGICAS,2,5,38,3,10,85
1102345,CIÊNCIAS BIOLÓGICAS,0,0,0,0,0,1
1102499,CIÊNCIAS BIOLÓGICAS,45,3,2,68,2,15
1102643,CIÊNCIAS BIOLÓGICAS,2,2,1,2,2,10
1102693,CIÊNCIAS BIOLÓGICAS,22,1,4,51,1,9
1102695,CIÊNCIAS BIOLÓGICAS,6,1,3,24,2,8
1102801,CIÊNCIAS BIOLÓGICAS,4,0,10,5,1,32
1102962,CIÊNCIAS BIOLÓGICAS,15,3,10,35,8,24
1103186,CIÊNCIAS BIOLÓGICAS,33,1,3,78,4,0
1103419,CIÊNCIAS BIOLÓGICAS,13,6,47,15,5,72
1103451,CIÊNCIAS BIOLÓGICAS,1,0,5,2,0,6
1103692,CIÊNCIAS BIOLÓGICAS,19,4,13,42,9,24
1103909,CIÊNCIAS BIOLÓGICAS,16,1,13,57,11,21
1104931,CIÊNCIAS BIOLÓGICAS,1,0,8,1,1,16
1105299,CIÊNCIAS BIOLÓGICAS,7,0,13,36,9,44
1105789,CIÊNCIAS BIOLÓGICAS,11,9,19,19,12,56
1105897,CIÊNCIAS BIOLÓGICAS,12,2,17,27,9,47
1106300,CIÊNCIAS BIOLÓGICAS,3,0,3,2,1,5
1111485,CIÊNCIAS BIOLÓGICAS,27,23,27,25,49,90
1112121,CIÊNCIAS BIOLÓGICAS,37,7,30,94,23,92
1112281,CIÊNCIAS BIOLÓGICAS,48,1,7,75,4,14
1113004,CIÊNCIAS BIOLÓGICAS,7,0,2,8,0,6
1113176,CIÊNCIAS BIOLÓGICAS,28,4,36,56,5,48
1113241,CIÊNCIAS BIOLÓGICAS,8,1,3,21,0,1
1113713,CIÊNCIAS BIOLÓGICAS,50,3,2,78,7,6
1114511,CIÊNCIAS BIOLÓGICAS,6,1,3,10,0,5
1116025,CIÊNCIAS BIOLÓGICAS,108,4,12,171,5,19
1116852,CIÊNCIAS BIOLÓGICAS,0,0,8,0,0,22
1117559,CIÊNCIAS BIOLÓGICAS,35,2,4,58,5,9
1118176,CIÊNCIAS BIOLÓGICAS,3,0,6,16,1,6
1118189,CIÊNCIAS BIOLÓGICAS,4,1,8,16,0,12
1123287,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,0
1126104,CIÊNCIAS BIOLÓGICAS,8,2,12,13,3,26
1126666,CIÊNCIAS BIOLÓGICAS,0,0,0,4,1,0
1126887,CIÊNCIAS BIOLÓGICAS,14,1,5,33,3,7
1128029,CIÊNCIAS BIOLÓGICAS,20,3,33,29,4,56
1128225,CIÊNCIAS BIOLÓGICAS,9,5,29,15,4,46
1128547,CIÊNCIAS BIOLÓGICAS,12,7,24,29,8,44
1128930,CIÊNCIAS BIOLÓGICAS,13,1,4,53,3,6
1129459,CIÊNCIAS BIOLÓGICAS,3,0,1,1,0,0
1131927,CIÊNCIAS BIOLÓGICAS,2,0,1,2,0,4
1135219,CIÊNCIAS BIOLÓGICAS,11,1,6,20,1,5
1135277,CIÊNCIAS BIOLÓGICAS,0,0,0,2,0,5
1136925,CIÊNCIAS BIOLÓGICAS,20,3,15,48,5,45
1138069,CIÊNCIAS BIOLÓGICAS,25,0,3,74,1,4
1138986,CIÊNCIAS BIOLÓGICAS,8,0,0,29,0,4
1140359,CIÊNCIAS BIOLÓGICAS,0,1,0,1,0,0
1140711,CIÊNCIAS BIOLÓGICAS,6,0,1,16,1,5
1142082,CIÊNCIAS BIOLÓGICAS,3,2,6,15,3,12
1143955,CIÊNCIAS BIOLÓGICAS,0,0,0,1,0,0
1148465,CIÊNCIAS BIOLÓGICAS,2,0,7,3,0,13
1148470,CIÊNCIAS BIOLÓGICAS,3,0,7,2,0,19
1150446,CIÊNCIAS BIOLÓGICAS,5,0,2,19,0,4
1150787,CIÊNCIAS BIOLÓGICAS,41,3,3,59,1,6
1150789,CIÊNCIAS BIOLÓGICAS,40,3,3,58,1,6
1151328,CIÊNCIAS BIOLÓGICAS,8,1,15,12,0,37
1151549,CIÊNCIAS BIOLÓGICAS,0,0,0,3,0,2
